domain,fqcn,member,kind,signature_or_value,notes
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getContainers,method,java.util.Map getContainers(),public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getEffect,method,"net.minecraft.world.effect.MobEffect getEffect(net.minecraft.world.item.Item item, net.minecraft.world.effect.MobEffect original)",public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getEffects,method,java.util.Map getEffects(),public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getName,method,ic2.api.recipes.registries.String getName(net.minecraft.world.effect.MobEffect effect),public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getPotionContainer,method,ic2.api.recipes.registries.PotionContainer getPotionContainer(net.minecraft.world.item.Item input),public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getRequiredItems,method,java.util.List getRequiredItems(net.minecraft.world.effect.MobEffect desiredEffect),public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,registerBrew,method,"void registerBrew(net.minecraft.world.item.Item item, net.minecraft.world.effect.MobEffect potion)",public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,registerBrew,method,"void registerBrew(net.minecraft.world.item.Item item, net.minecraft.world.effect.MobEffect fromEffect, net.minecraft.world.effect.MobEffect toEffect)",public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,registerName,method,"void registerName(net.minecraft.world.effect.MobEffect effect, ic2.api.recipes.registries.String name)",public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,registerPotionContainer,method,"void registerPotionContainer(net.minecraft.world.item.Item input, ic2.api.recipes.registries.PotionContainer output)",public
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,removeBrew,method,void removeBrew(net.minecraft.world.item.Item item),public
recipes,ic2.api.recipes.registries.IRareEarthRegistry,getAllRecipes,method,java.util.List getAllRecipes(),public
recipes,ic2.api.recipes.registries.IRareEarthRegistry,getOutputFor,method,ic2.api.recipes.registries.RareEntry getOutputFor(net.minecraft.world.item.ItemStack input),public
recipes,ic2.api.recipes.registries.IRareEarthRegistry,getOutputFor,method,net.minecraft.world.item.ItemStack getOutputFor(net.minecraft.resources.ResourceLocation id),public
recipes,ic2.api.recipes.registries.IRareEarthRegistry,registerInput,method,"void registerInput(net.minecraft.resources.ResourceLocation id, ic2.api.recipes.registries.float value, net.minecraft.world.item.ItemStack... input)",public
recipes,ic2.api.recipes.registries.IRareEarthRegistry,registerOutput,method,"void registerOutput(net.minecraft.resources.ResourceLocation id, net.minecraft.world.item.ItemStack output)",public
recipes,ic2.api.recipes.registries.IRareEarthRegistry,remove,method,void remove(net.minecraft.resources.ResourceLocation id),public
recipes,ic2.api.recipes.registries.IRareEarthRegistry,removeInput,method,ic2.api.recipes.registries.RareEntry removeInput(net.minecraft.world.item.ItemStack input),public
recipes,ic2.api.recipes.registries.IRareEarthRegistry,removeOutput,method,void removeOutput(net.minecraft.world.item.ItemStack output),public
recipes,ic2.api.recipes.registries.IRecipeFilter,add,method,void add(net.minecraft.world.level.ItemLike... items),public
recipes,ic2.api.recipes.registries.IRecipeFilter,add,method,void add(ic2.api.recipes.ingridients.inputs.IInput... inputs),public
recipes,ic2.api.recipes.registries.IRecipeFilter,clear,method,void clear(),public
recipes,ic2.api.recipes.registries.IRecipeFilter,contains,method,ic2.api.recipes.registries.boolean contains(net.minecraft.world.item.ItemStack stack),public
recipes,ic2.api.recipes.registries.IRecipeFilter,getFilteredItems,method,java.util.List getFilteredItems(),public
recipes,ic2.api.recipes.registries.IRecipeFilter,read,method,void read(com.google.gson.JsonObject obj),public
recipes,ic2.api.recipes.registries.IRecipeFilter,remove,method,"void remove(net.minecraft.world.item.ItemStack stack, ic2.api.recipes.registries.int flags)",public
recipes,ic2.api.recipes.registries.IRecipeFilter,serialize,method,com.google.gson.JsonObject serialize(),public
recipes,ic2.api.recipes.registries.IRecyclerRecipeList,getBlackList,method,ic2.api.recipes.registries.IRecipeFilter getBlackList(),public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,addIC2Recipe,method,ic2.api.recipes.registries.Builder addIC2Recipe(ic2.api.recipes.registries.String id),public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,addRecipe,method,ic2.api.recipes.registries.Builder addRecipe(net.minecraft.resources.ResourceLocation id),public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,addRecipe,method,"void addRecipe(net.minecraft.resources.ResourceLocation location, net.minecraftforge.fluids.FluidStack input, net.minecraftforge.fluids.FluidStack secondInput, ic2.api.recipes.ingridients.inputs.IInput catalyst, ic2.api.recipes.ingridients.recipes.IFluidRecipeOutput output)",public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,getAllRecipes,method,java.util.List getAllRecipes(),public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,getRecipe,method,ic2.api.recipes.registries.FluidRecipe getRecipe(net.minecraft.resources.ResourceLocation location),public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,getRecipe,method,"ic2.api.recipes.registries.FluidRecipe getRecipe(net.minecraft.world.item.ItemStack item, net.minecraftforge.fluids.FluidStack firstTank, net.minecraftforge.fluids.FluidStack secondTank, ic2.api.recipes.registries.boolean testAmounts)",public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,getRecipe,method,ic2.api.recipes.registries.FluidRecipe getRecipe(java.util.function.Predicate checker),public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,isValidCatalyst,method,ic2.api.recipes.registries.boolean isValidCatalyst(net.minecraft.world.item.ItemStack stack),public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,isValidFirstFluid,method,ic2.api.recipes.registries.boolean isValidFirstFluid(net.minecraftforge.fluids.FluidStack fluid),public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,isValidSecondFluid,method,ic2.api.recipes.registries.boolean isValidSecondFluid(net.minecraftforge.fluids.FluidStack fluid),public
recipes,ic2.api.recipes.registries.IRefiningRecipeList,removeRecipe,method,"ic2.api.recipes.registries.FluidRecipe removeRecipe(net.minecraft.resources.ResourceLocation location, ic2.api.recipes.registries.boolean includeInverted)",public
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,addDrop,method,"void addDrop(net.minecraft.world.level.ItemLike prov, ic2.api.recipes.registries.float chance)",public
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,addDrop,method,"void addDrop(net.minecraft.world.item.ItemStack stack, ic2.api.recipes.registries.float chance)",public
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,getAllDrops,method,java.util.List getAllDrops(),public
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,getRandomDrop,method,"ic2.api.recipes.registries.IDrop getRandomDrop(net.minecraft.world.item.ItemStack source, ic2.api.recipes.registries.boolean consumeItem)",public
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,removeDrop,method,void removeDrop(ic2.api.recipes.registries.IDrop drop),public
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,removeDrops,method,void removeDrops(net.minecraft.world.item.ItemStack stack),public
recipes,ic2.api.recipes.registries.IUUMatterRegistry,getEntries,method,java.util.List getEntries(),public
recipes,ic2.api.recipes.registries.IUUMatterRegistry,registerUUEntry,method,"void registerUUEntry(net.minecraft.world.item.ItemStack output, ic2.api.recipes.registries.int milliUU)",public
recipes,ic2.api.recipes.registries.IUUMatterRegistry,registerUUShape,method,void registerUUShape(ic2.api.recipes.registries.UUMatterBuilder builder),public
recipes,ic2.api.recipes.registries.IUUMatterRegistry,removeUUEntry,method,void removeUUEntry(ic2.api.recipes.registries.UUMatterEntry entry),public
other,ic2.api.ticks.ITickScheduler,addClientCallback,method,void addClientCallback(java.util.function.IntSupplier ticket),public
other,ic2.api.ticks.ITickScheduler,addClientCallback,method,"void addClientCallback(java.util.function.IntSupplier ticket, ic2.api.ticks.int delay)",public
other,ic2.api.ticks.ITickScheduler,addServerCallback,method,void addServerCallback(java.util.function.ToIntFunction ticket),public
other,ic2.api.ticks.ITickScheduler,addServerCallback,method,"void addServerCallback(java.util.function.ToIntFunction ticket, ic2.api.ticks.int delay)",public
other,ic2.api.ticks.ITickScheduler,addWorldCallback,method,"void addWorldCallback(net.minecraft.world.level.Level world, java.util.function.ToIntFunction ticket)",public
other,ic2.api.ticks.ITickScheduler,addWorldCallback,method,"void addWorldCallback(net.minecraft.world.level.Level world, java.util.function.ToIntFunction ticket, ic2.api.ticks.int delay)",public
tiles,ic2.api.tiles.ArrayTube,addItem,method,"void addItem(net.minecraft.world.item.ItemStack item, net.minecraft.core.Direction side, net.minecraft.world.item.DyeColor color)",public
tiles,ic2.api.tiles.ArrayTube,addItem,method,"void addItem(ic2.api.tiles.tubes.TransportedItem item, net.minecraft.core.Direction side)",public
tiles,ic2.api.tiles.ArrayTube,canAddItem,method,"ic2.api.tiles.boolean canAddItem(ic2.api.tiles.tubes.TransportedItem item, net.minecraft.core.Direction side)",public
tiles,ic2.api.tiles.ArrayTube,canConnect,method,"ic2.api.tiles.boolean canConnect(ic2.api.tiles.tubes.ITube other, net.minecraft.core.Direction dir)",public
tiles,ic2.api.tiles.ArrayTube,getTubeType,method,ic2.api.tiles.TubeType getTubeType(),public
tiles,ic2.api.tiles.FakePlayerMachine,getAvailableEnergy,method,ic2.api.tiles.int getAvailableEnergy(),public
tiles,ic2.api.tiles.FakePlayerMachine,getConnectedInventory,method,net.minecraftforge.items.IItemHandler getConnectedInventory(net.minecraft.core.Direction dir),public
tiles,ic2.api.tiles.FakePlayerMachine,getConnectedTube,method,ic2.api.tiles.tubes.ITube getConnectedTube(net.minecraft.core.Direction dir),public
tiles,ic2.api.tiles.FakePlayerMachine,getPosition,method,net.minecraft.core.BlockPos getPosition(),public
tiles,ic2.api.tiles.FakePlayerMachine,getSupportedUpgradeTypes,method,java.util.EnumSet getSupportedUpgradeTypes(),public
tiles,ic2.api.tiles.FakePlayerMachine,getValidRoom,method,ic2.api.tiles.int getValidRoom(net.minecraft.world.item.ItemStack stack),public
tiles,ic2.api.tiles.FakePlayerMachine,getWorldObj,method,net.minecraft.world.level.Level getWorldObj(),public
tiles,ic2.api.tiles.FakePlayerMachine,isMachineWorking,method,ic2.api.tiles.boolean isMachineWorking(),public
tiles,ic2.api.tiles.FakePlayerMachine,isRedstoneSensitive,method,ic2.api.tiles.boolean isRedstoneSensitive(),public
tiles,ic2.api.tiles.FakePlayerMachine,onUpgradesChanged,method,void onUpgradesChanged(),public
tiles,ic2.api.tiles.FakePlayerMachine,setRedstoneSensitive,method,void setRedstoneSensitive(ic2.api.tiles.boolean flag),public
tiles,ic2.api.tiles.FakePlayerMachine,useEnergy,method,"ic2.api.tiles.boolean useEnergy(ic2.api.tiles.int toUse, ic2.api.tiles.boolean doUse)",public
tiles,ic2.api.tiles.IAnchorTile,addAnchor,method,ic2.api.tiles.boolean addAnchor(net.minecraft.core.Direction side),public
tiles,ic2.api.tiles.IAnchorTile,hasAnchor,method,ic2.api.tiles.boolean hasAnchor(net.minecraft.core.Direction side),public
tiles,ic2.api.tiles.IAnchorTile,removeAnchor,method,ic2.api.tiles.boolean removeAnchor(net.minecraft.core.Direction side),public
tiles,ic2.api.tiles.ICopyableSettings,loadSettings,method,void loadSettings(net.minecraft.nbt.CompoundTag compound),public
tiles,ic2.api.tiles.ICopyableSettings,saveSettings,method,void saveSettings(net.minecraft.nbt.CompoundTag compound),public
tiles,ic2.api.tiles.IElectrolyzerProvider,getProcessRate,method,ic2.api.tiles.int getProcessRate(),public
tiles,ic2.api.tiles.IEnergyStorage,addEnergy,method,ic2.api.tiles.int addEnergy(ic2.api.tiles.int power),public
tiles,ic2.api.tiles.IEnergyStorage,drawEnergy,method,ic2.api.tiles.int drawEnergy(ic2.api.tiles.int power),public
tiles,ic2.api.tiles.IFluidMachine,getConnectedTank,method,net.minecraftforge.fluids.capability.IFluidHandler getConnectedTank(net.minecraft.core.Direction dir),public
tiles,ic2.api.tiles.IInputMachine,getValidRoom,method,ic2.api.tiles.int getValidRoom(net.minecraft.world.item.ItemStack stack),public
tiles,ic2.api.tiles.IMachine,getAvailableEnergy,method,ic2.api.tiles.int getAvailableEnergy(),public
tiles,ic2.api.tiles.IMachine,getConnectedInventory,method,net.minecraftforge.items.IItemHandler getConnectedInventory(net.minecraft.core.Direction dir),public
tiles,ic2.api.tiles.IMachine,getConnectedTube,method,ic2.api.tiles.tubes.ITube getConnectedTube(net.minecraft.core.Direction dir),public
tiles,ic2.api.tiles.IMachine,getSupportedUpgradeTypes,method,java.util.EnumSet getSupportedUpgradeTypes(),public
tiles,ic2.api.tiles.IMachine,isMachineWorking,method,ic2.api.tiles.boolean isMachineWorking(),public
tiles,ic2.api.tiles.IMachine,isRedstoneSensitive,method,ic2.api.tiles.boolean isRedstoneSensitive(),public
tiles,ic2.api.tiles.IMachine,onUpgradesChanged,method,void onUpgradesChanged(),public
tiles,ic2.api.tiles.IMachine,setRedstoneSensitive,method,void setRedstoneSensitive(ic2.api.tiles.boolean flag),public
tiles,ic2.api.tiles.IMachine,useEnergy,method,"ic2.api.tiles.boolean useEnergy(ic2.api.tiles.int toUse, ic2.api.tiles.boolean doUse)",public
tiles,ic2.api.tiles.INotifiableMachine,onNotify,method,void onNotify(),public
tiles,ic2.api.tiles.IRecipeMachine,getRecipeList,method,ic2.api.recipes.registries.IMachineRecipeList getRecipeList(),public
tiles,ic2.api.tiles.ITerraformer,getBiome,method,"net.minecraft.core.Holder getBiome(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
tiles,ic2.api.tiles.ITerraformer,getFirstBlockFrom,method,"net.minecraft.core.BlockPos getFirstBlockFrom(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
tiles,ic2.api.tiles.ITerraformer,getFirstSolidBlockFrom,method,"net.minecraft.core.BlockPos getFirstSolidBlockFrom(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
tiles,ic2.api.tiles.ITerraformer,setBiome,method,"ic2.api.tiles.boolean setBiome(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos, net.minecraft.resources.ResourceLocation biomeKey)",public
tiles,ic2.api.tiles.ITerraformer,switchGround,method,"ic2.api.tiles.boolean switchGround(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos, net.minecraft.world.level.block.state.BlockState from, net.minecraft.world.level.block.state.BlockState to, ic2.api.tiles.boolean upwards, ic2.api.tiles.boolean stateCompare)",public
tiles,ic2.api.tiles.display.IDisplayInfo,getHeight,method,"ic2.api.tiles.display.int getHeight(ic2.api.tiles.display.int width, ic2.api.tiles.display.Alignment align)",public
tiles,ic2.api.tiles.display.IDisplayInfo,getServerData,method,net.minecraft.nbt.Tag getServerData(),public
tiles,ic2.api.tiles.display.IDisplayInfo,isValid,method,ic2.api.tiles.display.boolean isValid(),public
tiles,ic2.api.tiles.display.IDisplayInfo,render,method,"void render(com.mojang.blaze3d.vertex.PoseStack stack, ic2.api.tiles.display.int x, ic2.api.tiles.display.int y, ic2.api.tiles.display.int width, ic2.api.tiles.display.int height, ic2.api.tiles.display.Alignment align, ic2.api.tiles.display.IMonitorRenderer helper)",public
tiles,ic2.api.tiles.display.IDisplayInfo,serialize,method,void serialize(net.minecraft.network.FriendlyByteBuf buffer),public
tiles,ic2.api.tiles.display.IDisplayRegistry,deserialize,method,ic2.api.tiles.display.IDisplayInfo deserialize(net.minecraft.network.FriendlyByteBuf buffer),public
tiles,ic2.api.tiles.display.IDisplayRegistry,register,method,"void register(net.minecraft.resources.ResourceLocation id, ic2.api.tiles.display.Class info, java.util.function.Function creator)",public
tiles,ic2.api.tiles.display.IDisplayRegistry,serialize,method,"void serialize(ic2.api.tiles.display.IDisplayInfo info, net.minecraft.network.FriendlyByteBuf buffer)",public
tiles,ic2.api.tiles.display.IMonitorRenderer,getBatcher,method,net.minecraft.client.renderer.MultiBufferSource getBatcher(),public
tiles,ic2.api.tiles.display.IMonitorRenderer,getFont,method,net.minecraft.client.gui.Font getFont(),public
tiles,ic2.api.tiles.display.IMonitorRenderer,getItemRenderer,method,net.minecraft.client.renderer.entity.ItemRenderer getItemRenderer(),public
tiles,ic2.api.tiles.display.IMonitorRenderer,renderGuiItemText,method,"void renderGuiItemText(com.mojang.blaze3d.vertex.PoseStack matrixstack, net.minecraft.world.item.ItemStack stack, ic2.api.tiles.display.float x, ic2.api.tiles.display.float y, ic2.api.tiles.display.String text)",public
tiles,ic2.api.tiles.display.IMonitorRenderer,renderGuiItemText,method,"void renderGuiItemText(com.mojang.blaze3d.vertex.PoseStack matrixstack, net.minecraft.client.gui.Font font, net.minecraft.world.item.ItemStack stack, ic2.api.tiles.display.float x, ic2.api.tiles.display.float y, ic2.api.tiles.display.String text)",public
tiles,ic2.api.tiles.display.IMonitorRenderer,renderGuiItems,method,"void renderGuiItems(com.mojang.blaze3d.vertex.PoseStack matrix, net.minecraft.world.item.ItemStack stack, ic2.api.tiles.display.float x, ic2.api.tiles.display.float y)",public
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,getHeight,method,"ic2.api.tiles.display.impl.int getHeight(ic2.api.tiles.display.impl.int width, ic2.api.tiles.display.impl.Alignment align)",public
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,getServerData,method,net.minecraft.nbt.Tag getServerData(),public
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,isValid,method,ic2.api.tiles.display.impl.boolean isValid(),public
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,render,method,"void render(com.mojang.blaze3d.vertex.PoseStack stack, ic2.api.tiles.display.impl.int x, ic2.api.tiles.display.impl.int y, ic2.api.tiles.display.impl.int width, ic2.api.tiles.display.impl.int height, ic2.api.tiles.display.impl.Alignment align, ic2.api.tiles.display.IMonitorRenderer helper)",public
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,serialize,method,void serialize(net.minecraft.network.FriendlyByteBuf buffer),public
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,darker,method,"ic2.api.tiles.display.impl.int darker(ic2.api.tiles.display.impl.int color, ic2.api.tiles.display.impl.float factor)",public
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,drawColorFrame,method,"void drawColorFrame(com.mojang.blaze3d.vertex.PoseStack stack, com.mojang.blaze3d.vertex.VertexConsumer builder, ic2.api.tiles.display.impl.float x, ic2.api.tiles.display.impl.float y, ic2.api.tiles.display.impl.float width, ic2.api.tiles.display.impl.float height, ic2.api.tiles.display.impl.int color)",public
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,getHeight,method,"ic2.api.tiles.display.impl.int getHeight(ic2.api.tiles.display.impl.int width, ic2.api.tiles.display.impl.Alignment align)",public
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,getServerData,method,net.minecraft.nbt.Tag getServerData(),public
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,isValid,method,ic2.api.tiles.display.impl.boolean isValid(),public
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,render,method,"void render(com.mojang.blaze3d.vertex.PoseStack stack, ic2.api.tiles.display.impl.int x, ic2.api.tiles.display.impl.int y, ic2.api.tiles.display.impl.int width, ic2.api.tiles.display.impl.int height, ic2.api.tiles.display.impl.Alignment align, ic2.api.tiles.display.IMonitorRenderer helper)",public
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,serialize,method,void serialize(net.minecraft.network.FriendlyByteBuf buffer),public
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,getHeight,method,"ic2.api.tiles.display.impl.int getHeight(ic2.api.tiles.display.impl.int width, ic2.api.tiles.display.impl.Alignment align)",public
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,getServerData,method,net.minecraft.nbt.Tag getServerData(),public
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,isValid,method,ic2.api.tiles.display.impl.boolean isValid(),public
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,render,method,"void render(com.mojang.blaze3d.vertex.PoseStack stack, ic2.api.tiles.display.impl.int x, ic2.api.tiles.display.impl.int y, ic2.api.tiles.display.impl.int width, ic2.api.tiles.display.impl.int height, ic2.api.tiles.display.impl.Alignment align, ic2.api.tiles.display.IMonitorRenderer helper)",public
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,serialize,method,void serialize(net.minecraft.network.FriendlyByteBuf buffer),public
tiles,ic2.api.tiles.readers.IActivityProvider,isActivated,method,ic2.api.tiles.readers.boolean isActivated(),public
tiles,ic2.api.tiles.readers.IAirSpeed,getCurrentSpeed,method,ic2.api.tiles.readers.float getCurrentSpeed(),public
tiles,ic2.api.tiles.readers.IAirSpeed,getMaxSpeed,method,ic2.api.tiles.readers.float getMaxSpeed(),public
tiles,ic2.api.tiles.readers.IEUProducer,getEUProduction,method,ic2.api.tiles.readers.float getEUProduction(),public
tiles,ic2.api.tiles.readers.IEUStorage,getChargeLevel,method,ic2.api.tiles.readers.double getChargeLevel(),public
tiles,ic2.api.tiles.readers.IEUStorage,getMaxEU,method,ic2.api.tiles.readers.int getMaxEU(),public
tiles,ic2.api.tiles.readers.IEUStorage,getStoredEU,method,ic2.api.tiles.readers.int getStoredEU(),public
tiles,ic2.api.tiles.readers.IEUStorage,getTier,method,ic2.api.tiles.readers.int getTier(),public
tiles,ic2.api.tiles.readers.IFuelStorage,getFuel,method,ic2.api.tiles.readers.int getFuel(),public
tiles,ic2.api.tiles.readers.IFuelStorage,getMaxFuel,method,ic2.api.tiles.readers.int getMaxFuel(),public
tiles,ic2.api.tiles.readers.IProgressMachine,getMaxProgress,method,ic2.api.tiles.readers.float getMaxProgress(),public
tiles,ic2.api.tiles.readers.IProgressMachine,getProgress,method,ic2.api.tiles.readers.float getProgress(),public
tiles,ic2.api.tiles.readers.IPumpTile,getPumpMaxProgress,method,ic2.api.tiles.readers.int getPumpMaxProgress(),public
tiles,ic2.api.tiles.readers.IPumpTile,getPumpProgress,method,ic2.api.tiles.readers.int getPumpProgress(),public
tiles,ic2.api.tiles.readers.ISpeedMachine,getMaxSpeed,method,ic2.api.tiles.readers.int getMaxSpeed(),public
tiles,ic2.api.tiles.readers.ISpeedMachine,getSpeed,method,ic2.api.tiles.readers.int getSpeed(),public
tiles,ic2.api.tiles.readers.ISubProgressMachine,getMaxSubProgress,method,ic2.api.tiles.readers.float getMaxSubProgress(),public
tiles,ic2.api.tiles.readers.ISubProgressMachine,getSubProgress,method,ic2.api.tiles.readers.float getSubProgress(),public
tiles,ic2.api.tiles.readers.IWorkProvider,isWorking,method,ic2.api.tiles.readers.boolean isWorking(),public
tiles,ic2.api.tiles.readers.ReaderProvider,getActivityProvider,method,ic2.api.tiles.readers.IActivityProvider getActivityProvider(net.minecraft.world.level.block.entity.BlockEntity tile),public
tiles,ic2.api.tiles.readers.ReaderProvider,getFuelProvider,method,ic2.api.tiles.readers.IFuelStorage getFuelProvider(net.minecraft.world.level.block.entity.BlockEntity tile),public
tiles,ic2.api.tiles.readers.ReaderProvider,getProgressProvider,method,ic2.api.tiles.readers.IProgressMachine getProgressProvider(net.minecraft.world.level.block.entity.BlockEntity tile),public
tiles,ic2.api.tiles.readers.ReaderProvider,registerActiveProvider,method,"void registerActiveProvider(ic2.api.tiles.readers.Class clz, com.google.common.base.Function provider)",public
tiles,ic2.api.tiles.readers.ReaderProvider,registerFuelProvider,method,"void registerFuelProvider(ic2.api.tiles.readers.Class clz, com.google.common.base.Function provider)",public
tiles,ic2.api.tiles.readers.ReaderProvider,registerProgressProvider,method,"void registerProgressProvider(ic2.api.tiles.readers.Class clz, com.google.common.base.Function provider)",public
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,canReceive,method,ic2.api.tiles.teleporter.boolean canReceive(ic2.api.tiles.teleporter.TeleportType type),public
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,getFacing,method,net.minecraft.core.Direction getFacing(),public
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,getSendType,method,ic2.api.tiles.teleporter.TeleportType getSendType(),public
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,hasTarget,method,ic2.api.tiles.teleporter.boolean hasTarget(ic2.api.tiles.teleporter.TeleporterTarget target),public
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,setTarget,method,ic2.api.tiles.teleporter.boolean setTarget(ic2.api.tiles.teleporter.TeleporterTarget target),public
tiles,ic2.api.tiles.teleporter.TargetRegistry,INSTANCE,field,ic2.api.tiles.teleporter.TargetRegistry INSTANCE,public
tiles,ic2.api.tiles.teleporter.TargetRegistry,addTarget,method,"void addTarget(ic2.api.tiles.teleporter.TeleporterTarget target, ic2.api.tiles.teleporter.String name)",public
tiles,ic2.api.tiles.teleporter.TargetRegistry,getTargetName,method,ic2.api.tiles.teleporter.String getTargetName(ic2.api.tiles.teleporter.TeleporterTarget target),public
tiles,ic2.api.tiles.teleporter.TargetRegistry,removeTarget,method,void removeTarget(ic2.api.tiles.teleporter.TeleporterTarget target),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,equals,method,ic2.api.tiles.teleporter.boolean equals(ic2.api.tiles.teleporter.Object obj),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,getDimension,method,net.minecraft.resources.ResourceKey getDimension(),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,getTargetPosition,method,net.minecraft.core.BlockPos getTargetPosition(),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,getTile,method,net.minecraft.world.level.block.entity.BlockEntity getTile(),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,getWorld,method,net.minecraft.server.level.ServerLevel getWorld(),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,hashCode,method,ic2.api.tiles.teleporter.int hashCode(),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,isSame,method,ic2.api.tiles.teleporter.boolean isSame(net.minecraft.world.level.block.entity.BlockEntity tile),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,isSame,method,"ic2.api.tiles.teleporter.boolean isSame(net.minecraft.resources.ResourceKey type, net.minecraft.core.BlockPos pos)",public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,read,method,void read(ic2.api.network.buffer.IInputBuffer buffer),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,read,method,ic2.api.tiles.teleporter.TeleporterTarget read(net.minecraft.nbt.CompoundTag nbt),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,readFromBuffer,method,ic2.api.tiles.teleporter.TeleporterTarget readFromBuffer(ic2.api.network.buffer.IInputBuffer buffer),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,write,method,void write(ic2.api.network.buffer.IOutputBuffer buffer),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,write,method,net.minecraft.nbt.CompoundTag write(),public
tiles,ic2.api.tiles.teleporter.TeleporterTarget,write,method,net.minecraft.nbt.CompoundTag write(net.minecraft.nbt.CompoundTag nbt),public
tiles,ic2.api.tiles.tubes.IItemCache,clearCache,method,void clearCache(),public
tiles,ic2.api.tiles.tubes.IItemCache,getCache,method,ic2.api.tiles.tubes.IItemCache getCache(),public
tiles,ic2.api.tiles.tubes.IItemCache,getItem,method,java.util.function.Supplier getItem(ic2.api.tiles.tubes.int id),public
tiles,ic2.api.tiles.tubes.IItemCache,registerItem,method,ic2.api.tiles.tubes.int registerItem(net.minecraft.world.item.ItemStack stack),public
tiles,ic2.api.tiles.tubes.IItemCache,updateCache,method,void updateCache(),public
tiles,ic2.api.tiles.tubes.ILimiterTube,getValidColors,method,java.util.EnumSet getValidColors(),public
tiles,ic2.api.tiles.tubes.IProviderTube,getItemsProvided,method,void getItemsProvided(java.util.function.ObjIntConsumer listener),public
tiles,ic2.api.tiles.tubes.IProviderTube,getProviderSource,method,ic2.api.tiles.tubes.long getProviderSource(),public
